id,brand,model,year,fuel,price
84,MV AGUSTA,F3 800 EAS ABS   (2014-2016),2016,2,9225
84,MV AGUSTA,F4   (2013-2016),2016,2,9070
84,MV AGUSTA,F4  FR EAS ABS (2015-2017),2016,2,10853
84,MV AGUSTA,F4  RC (2013-2017),2016,2,7870
84,MV AGUSTA,F4 ABS   (2013-2016),2016,2,10756
84,MV AGUSTA,F4 R   (2013-2016),2016,2,10069
84,MV AGUSTA,F4 R ABS   (2013-2016),2016,2,2510
84,MV AGUSTA,F4 RR   (2013-2016),2016,2,7531
84,MV AGUSTA,F4 RR ABS   (2013-2016),2016,2,9176
84,MV AGUSTA,Rivale 800 EAS   (2014-2016),2016,2,5188
84,MV AGUSTA,Rivale 800 EAS ABS   (2014-2016),2016,2,2676
84,MV AGUSTA,STRADALE   (2015-2018),2016,2,2618
84,MV AGUSTA,STRADALE  EAS ABS (2015-2018),2016,2,8101
84,MV AGUSTA,Stradale 800   (2015-2018),2016,2,9049
84,MV AGUSTA,STRADELE 800   (2015-2018),2016,2,6155
84,MV AGUSTA,Turismo Veloce 800   (2015-2019),2016,2,9658
84,MV AGUSTA,Turismo Veloce 800  Lusso (modelo actual),2016,2,9968
84,MV AGUSTA,BRUTALE 800  RR (2015-2017),2017,2,4382
84,MV AGUSTA,BRUTALE DRAGSTER 800   (2014-2018),2017,2,3610
84,MV AGUSTA,DRAGSTER  800  RR (2015-2017),2017,2,6179
84,MV AGUSTA,Dragster 800  RC (2016-2017),2017,2,1623
84,MV AGUSTA,DRAGSTER RR LH 44   (2015-2018),2017,2,6673
84,MV AGUSTA,F3 675   (2013-2017),2017,2,8748
84,MV AGUSTA,F3 675  RC Street (2017),2017,2,2885
84,MV AGUSTA,F3 675 35 kW EAS   (2014-2017),2017,2,3814
84,MV AGUSTA,F3 800  RC (2016-2017),2017,2,9308
84,MV AGUSTA,F4  FR EAS ABS (2015-2017),2017,2,7775
84,MV AGUSTA,F4  RC (2013-2017),2017,2,8644
84,MV AGUSTA,STRADALE   (2015-2018),2017,2,8437
84,MV AGUSTA,STRADALE  EAS ABS (2015-2018),2017,2,3275
84,MV AGUSTA,Stradale 800   (2015-2018),2017,2,2583
84,MV AGUSTA,STRADELE 800   (2015-2018),2017,2,8645
84,MV AGUSTA,Turismo Veloce 800   (2015-2019),2017,2,6475
84,MV AGUSTA,Turismo Veloce 800  Lusso (modelo actual),2017,2,9191
84,MV AGUSTA,Turismo Veloce 800  RC (2017-2019),2017,2,9131
84,MV AGUSTA,BRUTALE  800 RR (modelo actual),2018,2,9589
84,MV AGUSTA,BRUTALE  800 RR America (2018-2019),2018,2,10996
84,MV AGUSTA,BRUTALE 800  RR (2018),2018,2,10458
84,MV AGUSTA,BRUTALE 800  RR Pirelli (2018),2018,2,9951
84,MV AGUSTA,BRUTALE DRAGSTER 800   (2014-2018),2018,2,8526
84,MV AGUSTA,DRAGSTER  800  RC (modelo actual),2018,2,3372
84,MV AGUSTA,DRAGSTER RR LH 44   (2015-2018),2018,2,6383
84,MV AGUSTA,F3 675   (2018-2021),2018,2,1893
84,MV AGUSTA,F3 800  RC (modelo actual),2018,2,5901
84,MV AGUSTA,F4  RC (2018-2019),2018,2,10133
84,MV AGUSTA,STRADALE   (2015-2018),2018,2,4771
84,MV AGUSTA,STRADALE  EAS ABS (2015-2018),2018,2,7276
84,MV AGUSTA,Stradale 800   (2015-2018),2018,2,3768
84,MV AGUSTA,STRADELE 800   (2015-2018),2018,2,3316
84,MV AGUSTA,Turismo Veloce 800   (2015-2019),2018,2,4528
84,MV AGUSTA,Turismo Veloce 800  Lusso (modelo actual),2018,2,7667
84,MV AGUSTA,Turismo Veloce 800  Lusso SCS (modelo actual),2018,2,8512
84,MV AGUSTA,Turismo Veloce 800  RC (2017-2019),2018,2,5435
84,MV AGUSTA,BRUTALE  800 RR (modelo actual),2019,2,6015
84,MV AGUSTA,BRUTALE  800 RR America (2018-2019),2019,2,9903
84,MV AGUSTA,BRUTALE  800 RR LH (2019),2019,2,8200
84,MV AGUSTA,Brutale 1000 Serie Oro   (modelo actual),2019,2,7868
84,MV AGUSTA,BRUTALE 800 EAS ABS  35 KW (2019),2019,2,3264
84,MV AGUSTA,Brutale 800 RC   (modelo actual),2019,2,5117
84,MV AGUSTA,DRAGSTER  800  RC (modelo actual),2019,2,8160
84,MV AGUSTA,Dragster  800 RR America (2019),2019,2,3649
84,MV AGUSTA,F3 675   (2018-2021),2019,2,9996
84,MV AGUSTA,F3 800  RC (modelo actual),2019,2,8938
84,MV AGUSTA,F4  Claudio (2019),2019,2,2180
84,MV AGUSTA,F4  RC (2018-2019),2019,2,6081
84,MV AGUSTA,Turismo Veloce 800   (2015-2019),2019,2,2163
84,MV AGUSTA,Turismo Veloce 800  Lusso (modelo actual),2019,2,7543
84,MV AGUSTA,Turismo Veloce 800  Lusso SCS (modelo actual),2019,2,9041
84,MV AGUSTA,Turismo Veloce 800  RC (2017-2019),2019,2,2299
84,MV AGUSTA,Turismo Veloce 800  RC SCS (modelo actual),2019,2,10478
84,MV AGUSTA,BRUTALE  1000 RR (2020),2020,2,6863
84,MV AGUSTA,BRUTALE  1000 RR Serie Oro (2020),2020,2,5062
84,MV AGUSTA,BRUTALE  800 RR (modelo actual),2020,2,7892
84,MV AGUSTA,BRUTALE  800 RR SCS (modelo actual),2020,2,7785
84,MV AGUSTA,Brutale 1000 Serie Oro   (modelo actual),2020,2,6329
84,MV AGUSTA,Brutale 800 RC   (modelo actual),2020,2,5337
84,MV AGUSTA,DRAGSTER  800  RC (modelo actual),2020,2,4943
84,MV AGUSTA,Dragster  800 RR SCS (modelo actual),2020,2,2139
84,MV AGUSTA,F3 675   (2018-2021),2020,2,6395
84,MV AGUSTA,F3 800  RC (modelo actual),2020,2,10372
84,MV AGUSTA,Rush 1000   (modelo actual),2020,2,7141
84,MV AGUSTA,Superveloce 800   (2020),2020,2,2509
84,MV AGUSTA,Superveloce 800  Serie Oro (modelo actual),2020,2,9750
84,MV AGUSTA,Turismo Veloce 800  Lusso (modelo actual),2020,2,5140
84,MV AGUSTA,Turismo Veloce 800  Lusso SCS (modelo actual),2020,2,2491
84,MV AGUSTA,Turismo Veloce 800  RC SCS (modelo actual),2020,2,6825
84,MV AGUSTA,Turismo Veloce 800  Serie Oro (2020),2020,2,7871
84,MV AGUSTA,BRUTALE  1000 RR (modelo actual),2021,2,6266
84,MV AGUSTA,BRUTALE  800 RR (modelo actual),2021,2,6621
84,MV AGUSTA,BRUTALE  800 RR SCS (modelo actual),2021,2,4749
84,MV AGUSTA,Brutale 1000 Serie Oro   (modelo actual),2021,2,3653
84,MV AGUSTA,Brutale 800 RC   (modelo actual),2021,2,1767
84,MV AGUSTA,DRAGSTER  800  RC (modelo actual),2021,2,4135
84,MV AGUSTA,Dragster  800 RR SCS (modelo actual),2021,2,7737
84,MV AGUSTA,F3 675   (2018-2021),2021,2,6353
84,MV AGUSTA,F3 800  RC (modelo actual),2021,2,6611
84,MV AGUSTA,Rush 1000   (modelo actual),2021,2,6689
84,MV AGUSTA,Superveloce   (modelo actual),2021,2,2166
84,MV AGUSTA,Superveloce 800   (modelo actual),2021,2,9018
84,MV AGUSTA,Superveloce 800  Alpine (modelo actual),2021,2,3228
84,MV AGUSTA,Superveloce 800  Serie Oro (modelo actual),2021,2,10290
84,MV AGUSTA,Superveloce S   (modelo actual),2021,2,8764
84,MV AGUSTA,Turismo Veloce 800  Lusso (modelo actual),2021,2,8428
84,MV AGUSTA,Turismo Veloce 800  Lusso SCS (modelo actual),2021,2,4012
84,MV AGUSTA,Turismo Veloce 800  RC SCS (modelo actual),2021,2,2948
86,PGO,T-Rex 110   (modelo actual),2002,2,5723
86,PGO,Big Max 50   (modelo actual),1997,2,5234
86,PGO,Big Max 90   (modelo actual),1997,2,5045
86,PGO,Galaxy 90   (1997-2008),1997,2,2582
86,PGO,Hot 50-12   (modelo actual),1997,2,4573
86,PGO,Mega 50   (1997-2008),1997,2,9028
86,PGO,Tornado 50-10   (modelo actual),1997,2,9392
86,PGO,Big Max 50   (modelo actual),1998,2,4427
86,PGO,Big Max 90   (modelo actual),1998,2,5398
86,PGO,Comet 49   (modelo actual),1998,2,2611
86,PGO,Galaxy 90   (1997-2008),1998,2,8147
86,PGO,Hot 50-12   (modelo actual),1998,2,10220
86,PGO,Mega 50   (1997-2008),1998,2,7607
86,PGO,PMX 50   (modelo actual),1998,2,6071
86,PGO,Tornado 50-10   (modelo actual),1998,2,8698
86,PGO,T-Rex 125   (modelo actual),1998,2,1780
86,PGO,Big Max 50   (modelo actual),1999,2,1541
86,PGO,Big Max 90   (modelo actual),1999,2,2222
86,PGO,Comet 49   (modelo actual),1999,2,10172
86,PGO,Galaxy 90   (1997-2008),1999,2,10238
86,PGO,Hot 50-12   (modelo actual),1999,2,6812
86,PGO,Mega 50   (1997-2008),1999,2,7554
86,PGO,PMS 110   (modelo actual),1999,2,10607
86,PGO,PMS 50   (modelo actual),1999,2,2289
86,PGO,PMX 50   (modelo actual),1999,2,9876
86,PGO,Tornado 50-10   (modelo actual),1999,2,7300
86,PGO,T-Rex 110   (modelo actual),1999,2,6295
86,PGO,T-Rex 125   (modelo actual),1999,2,10898
86,PGO,T-Rex 50   (modelo actual),1999,2,8210
86,PGO,Big Max 50   (modelo actual),2000,2,10894
86,PGO,Big Max 90   (modelo actual),2000,2,4524
86,PGO,Comet 49   (modelo actual),2000,2,4958
86,PGO,Galaxy 90   (1997-2008),2000,2,5436
86,PGO,Hot 50-12   (modelo actual),2000,2,6285
86,PGO,Mega 50   (1997-2008),2000,2,8304
86,PGO,PMS 110   (modelo actual),2000,2,8226
86,PGO,PMS 50   (modelo actual),2000,2,9715
86,PGO,PMX 50   (modelo actual),2000,2,2955
86,PGO,Rodoshow 49   (modelo actual),2000,2,2896
86,PGO,Tornado 50-10   (modelo actual),2000,2,3948
86,PGO,T-Rex 110   (modelo actual),2000,2,8539
86,PGO,T-Rex 125   (modelo actual),2000,2,4036
86,PGO,T-Rex 50   (modelo actual),2000,2,5946
86,PGO,Big Max 50   (modelo actual),2001,2,2100
86,PGO,Big Max 90   (modelo actual),2001,2,4367
86,PGO,Comet 49   (modelo actual),2001,2,9673
86,PGO,Galaxy 90   (1997-2008),2001,2,10940
86,PGO,Hot 50-12   (modelo actual),2001,2,1767
86,PGO,Mega 50   (1997-2008),2001,2,7258
86,PGO,PMS 110   (modelo actual),2001,2,7711
86,PGO,PMS 50   (modelo actual),2001,2,3651
86,PGO,PMX 50   (modelo actual),2001,2,8233
86,PGO,Rodoshow 49   (modelo actual),2001,2,8485
86,PGO,Tornado 50-10   (modelo actual),2001,2,2887
86,PGO,T-Rex 110   (modelo actual),2001,2,5200
86,PGO,T-Rex 125   (modelo actual),2001,2,3925
86,PGO,T-Rex 50   (modelo actual),2001,2,8190
86,PGO,Big Max 50   (modelo actual),2002,2,7906
86,PGO,Big Max 90   (modelo actual),2002,2,9212
86,PGO,Comet 49   (modelo actual),2002,2,9693
86,PGO,Galaxy 90   (1997-2008),2002,2,10796
86,PGO,Hot 50-12   (modelo actual),2002,2,8171
86,PGO,Mega 50   (1997-2008),2002,2,8677
86,PGO,PMS 110   (modelo actual),2002,2,5910
86,PGO,PMS 50   (modelo actual),2002,2,4074
86,PGO,PMX 50   (modelo actual),2002,2,3296
86,PGO,Rodoshow 49   (modelo actual),2002,2,2010
86,PGO,Tornado 50-10   (modelo actual),2002,2,7145
86,PGO,T-Rex 125   (modelo actual),2002,2,10519
86,PGO,T-Rex 50   (modelo actual),2002,2,7356
86,PGO,Big Max 50   (modelo actual),2003,2,6024
86,PGO,Big Max 90   (modelo actual),2003,2,5466
86,PGO,Comet 49   (modelo actual),2003,2,4955
86,PGO,Galaxy 90   (1997-2008),2003,2,4988
86,PGO,Hot 50-12   (modelo actual),2003,2,7187
86,PGO,Mega 50   (1997-2008),2003,2,4679
86,PGO,PMS 110   (modelo actual),2003,2,8022
86,PGO,PMS 50   (modelo actual),2003,2,10514
86,PGO,PMX 50   (modelo actual),2003,2,6765
86,PGO,Rodoshow 49   (modelo actual),2003,2,6201
86,PGO,Tornado 50-10   (modelo actual),2003,2,9908
86,PGO,T-Rex 110   (modelo actual),2003,2,8902
86,PGO,T-Rex 125   (modelo actual),2003,2,6691
86,PGO,T-Rex 50   (modelo actual),2003,2,6432
86,PGO,Big Max 50   (modelo actual),2004,2,4938
86,PGO,Big Max 90   (modelo actual),2004,2,10645
86,PGO,Comet 49   (modelo actual),2004,2,2626
86,PGO,Galaxy 90   (1997-2008),2004,2,7197
86,PGO,G-Max 125   (modelo actual),2004,2,9635
86,PGO,G-Max 250   (2004-2009),2004,2,7859
86,PGO,G-Max 50   (modelo actual),2004,2,8688
86,PGO,Hot 50   (modelo actual),2004,2,9368
86,PGO,Hot 50-12   (modelo actual),2004,2,2542
86,PGO,Ligero 125   (modelo actual),2004,2,9737
86,PGO,Mega 50   (1997-2008),2004,2,7798
86,PGO,PMS 110   (modelo actual),2004,2,3208
86,PGO,PMS 50   (modelo actual),2004,2,8306
86,PGO,PMX 50   (modelo actual),2004,2,6312
86,PGO,Rodoshow 49   (modelo actual),2004,2,3860
86,PGO,Tornado 50-10   (modelo actual),2004,2,8296
86,PGO,T-Rex 110   (modelo actual),2004,2,8160
86,PGO,T-Rex 125   (modelo actual),2004,2,3427
86,PGO,T-Rex 50   (modelo actual),2004,2,6371
86,PGO,Big Max 50   (modelo actual),2005,2,7079
86,PGO,Big Max 90   (modelo actual),2005,2,4959
86,PGO,Comet 49   (modelo actual),2005,2,3022
86,PGO,Galaxy 90   (1997-2008),2005,2,3293
86,PGO,G-Max 125   (modelo actual),2005,2,1785
86,PGO,G-Max 250   (2004-2009),2005,2,5957
86,PGO,G-Max 50   (modelo actual),2005,2,2794
86,PGO,Hot 50   (modelo actual),2005,2,3773
86,PGO,Hot 50-12   (modelo actual),2005,2,4708
86,PGO,Ligero 125   (modelo actual),2005,2,10073
86,PGO,Mega 50   (1997-2008),2005,2,10465
86,PGO,PMS 110   (modelo actual),2005,2,5138
86,PGO,PMS 50   (modelo actual),2005,2,10431
86,PGO,PMX 50   (modelo actual),2005,2,2323
86,PGO,Rodoshow 49   (modelo actual),2005,2,8201
86,PGO,Tornado 50-10   (modelo actual),2005,2,9737
86,PGO,T-Rex 110   (modelo actual),2005,2,8947
86,PGO,T-Rex 125   (modelo actual),2005,2,2149
86,PGO,T-Rex 50   (modelo actual),2005,2,5384
86,PGO,Big Max 50   (modelo actual),2006,2,8392
86,PGO,Big Max 90   (modelo actual),2006,2,9912
86,PGO,Comet 49   (modelo actual),2006,2,9052
86,PGO,Galaxy 90   (1997-2008),2006,2,5164
86,PGO,G-Max 125   (modelo actual),2006,2,6174
86,PGO,G-Max 250   (2004-2009),2006,2,9913
86,PGO,G-Max 50   (modelo actual),2006,2,5895
86,PGO,Hot 50   (modelo actual),2006,2,1988
86,PGO,Hot 50-12   (modelo actual),2006,2,5961
86,PGO,Ligero 125   (modelo actual),2006,2,9167
86,PGO,Mega 50   (1997-2008),2006,2,4518
86,PGO,PMS 110   (modelo actual),2006,2,6238
86,PGO,PMS 50   (modelo actual),2006,2,6895
86,PGO,PMX 50   (modelo actual),2006,2,8826
86,PGO,Rodoshow 49   (modelo actual),2006,2,2945
86,PGO,T- R3   (modelo actual),2006,2,6341
86,PGO,Tornado 50-10   (modelo actual),2006,2,8717
86,PGO,T-Rex 110   (modelo actual),2006,2,9103
86,PGO,T-Rex 125   (modelo actual),2006,2,3634
86,PGO,T-Rex 50   (modelo actual),2006,2,10281
86,PGO,Big Max 50   (modelo actual),2007,2,10162
86,PGO,Big Max 90   (modelo actual),2007,2,9305
86,PGO,Comet 49   (modelo actual),2007,2,2292
86,PGO,Galaxy 90   (1997-2008),2007,2,6665
86,PGO,G-Max 125   (modelo actual),2007,2,2662
86,PGO,G-Max 250   (2004-2009),2007,2,8807
86,PGO,G-Max 50   (modelo actual),2007,2,10574
86,PGO,Hot 50   (modelo actual),2007,2,4361
86,PGO,Hot 50-12   (modelo actual),2007,2,5567
86,PGO,Ligero 125   (modelo actual),2007,2,2281
86,PGO,Mega 50   (1997-2008),2007,2,1631
86,PGO,PMS 110   (modelo actual),2007,2,2147
86,PGO,PMS 50   (modelo actual),2007,2,6353
86,PGO,PMX 50   (modelo actual),2007,2,7375
86,PGO,Rodoshow 49   (modelo actual),2007,2,2072
86,PGO,T- R3   (modelo actual),2007,2,5265
86,PGO,Tornado 50-10   (modelo actual),2007,2,7756
86,PGO,T-Rex 110   (modelo actual),2007,2,10143
86,PGO,T-Rex 125   (modelo actual),2007,2,4790
86,PGO,T-Rex 50   (modelo actual),2007,2,8861
86,PGO,Big Max 50   (modelo actual),2008,2,2075
86,PGO,Big Max 90   (modelo actual),2008,2,1690
86,PGO,Comet 49   (modelo actual),2008,2,6011
86,PGO,Galaxy 90   (1997-2008),2008,2,7290
86,PGO,G-Max 125   (modelo actual),2008,2,6530
86,PGO,G-Max 250   (2004-2009),2008,2,9983
86,PGO,G-Max 50   (modelo actual),2008,2,4683
86,PGO,Hot 50   (modelo actual),2008,2,5639
86,PGO,Hot 50-12   (modelo actual),2008,2,10311
86,PGO,Ligero 125   (modelo actual),2008,2,9159
86,PGO,Mega 50   (1997-2008),2008,2,9054
86,PGO,PMS 110   (modelo actual),2008,2,7585
86,PGO,PMS 50   (modelo actual),2008,2,2282
86,PGO,PMX 50   (modelo actual),2008,2,3915
86,PGO,Rodoshow 49   (modelo actual),2008,2,7373
86,PGO,T- R3   (modelo actual),2008,2,9083
86,PGO,Tornado 50-10   (modelo actual),2008,2,5811
86,PGO,T-Rex 110   (modelo actual),2008,2,7241
86,PGO,T-Rex 125   (modelo actual),2008,2,7226
86,PGO,T-Rex 50   (modelo actual),2008,2,3350
86,PGO,Big Max 50   (modelo actual),2009,2,6760
86,PGO,Big Max 90   (modelo actual),2009,2,2777
86,PGO,Comet 49   (modelo actual),2009,2,10349
86,PGO,G-Max 125   (modelo actual),2009,2,2467
86,PGO,G-Max 250   (2004-2009),2009,2,5618
86,PGO,G-Max 50   (modelo actual),2009,2,5414
86,PGO,Hot 50   (modelo actual),2009,2,9567
86,PGO,Hot 50-12   (modelo actual),2009,2,3616
86,PGO,Ligero 125   (modelo actual),2009,2,10044
86,PGO,PMS 110   (modelo actual),2009,2,5191
86,PGO,PMS 50   (modelo actual),2009,2,2976
86,PGO,PMX 50   (modelo actual),2009,2,7507
86,PGO,Rodoshow 49   (modelo actual),2009,2,5629
86,PGO,T- R3   (modelo actual),2009,2,5577
86,PGO,Tornado 50-10   (modelo actual),2009,2,3374
86,PGO,T-Rex 110   (modelo actual),2009,2,7237
86,PGO,T-Rex 125   (modelo actual),2009,2,8577
86,PGO,T-Rex 50   (modelo actual),2009,2,8925
86,PGO,Big Max 50   (modelo actual),2010,2,6819
86,PGO,Big Max 90   (modelo actual),2010,2,5346
86,PGO,Comet 49   (modelo actual),2010,2,10779
86,PGO,G-Max 125   (modelo actual),2010,2,7344
86,PGO,G-Max 50   (modelo actual),2010,2,1500
86,PGO,Hot 50   (modelo actual),2010,2,4986
86,PGO,Hot 50-12   (modelo actual),2010,2,9018
86,PGO,Ligero 125   (modelo actual),2010,2,8751
86,PGO,PMS 110   (modelo actual),2010,2,3601
86,PGO,PMS 50   (modelo actual),2010,2,1685
86,PGO,PMX 50   (modelo actual),2010,2,9659
86,PGO,Rodoshow 49   (modelo actual),2010,2,2618
86,PGO,T- R3   (modelo actual),2010,2,4253
86,PGO,Tornado 50-10   (modelo actual),2010,2,6374
86,PGO,T-Rex 110   (modelo actual),2010,2,10056
86,PGO,T-Rex 125   (modelo actual),2010,2,4540
86,PGO,T-Rex 50   (modelo actual),2010,2,2537
86,PGO,Big Max 50   (modelo actual),2011,2,10729
86,PGO,Big Max 90   (modelo actual),2011,2,2309
86,PGO,Comet 49   (modelo actual),2011,2,10358
86,PGO,G-Max 125   (modelo actual),2011,2,8630
86,PGO,G-Max 50   (modelo actual),2011,2,3935
86,PGO,Hot 50   (modelo actual),2011,2,5754
86,PGO,Hot 50-12   (modelo actual),2011,2,8693
86,PGO,Ligero 125   (modelo actual),2011,2,4050
86,PGO,PMS 110   (modelo actual),2011,2,3502
86,PGO,PMS 50   (modelo actual),2011,2,7655
86,PGO,PMX 50   (modelo actual),2011,2,10023
86,PGO,Rodoshow 49   (modelo actual),2011,2,2920
86,PGO,T- R3   (modelo actual),2011,2,1797
86,PGO,Tornado 50-10   (modelo actual),2011,2,1814
86,PGO,T-Rex 110   (modelo actual),2011,2,7645
86,PGO,T-Rex 125   (modelo actual),2011,2,9571
86,PGO,T-Rex 50   (modelo actual),2011,2,6682
86,PGO,Big Max 50   (modelo actual),2012,2,9954
86,PGO,Big Max 90   (modelo actual),2012,2,5269
86,PGO,Comet 49   (modelo actual),2012,2,2619
86,PGO,G-Max 125   (modelo actual),2012,2,10302
86,PGO,G-Max 50   (modelo actual),2012,2,4553
86,PGO,Hot 50   (modelo actual),2012,2,7129
86,PGO,Hot 50-12   (modelo actual),2012,2,6131
86,PGO,Ligero 125   (modelo actual),2012,2,6867
86,PGO,Ligero 50   (modelo actual),2012,2,4289
86,PGO,PMS 110   (modelo actual),2012,2,10630
86,PGO,PMS 50   (modelo actual),2012,2,6088
86,PGO,PMX 50   (modelo actual),2012,2,4375
86,PGO,Rodoshow 49   (modelo actual),2012,2,7182
86,PGO,T- R3   (modelo actual),2012,2,10125
86,PGO,Tornado 50-10   (modelo actual),2012,2,7837
86,PGO,T-Rex 110   (modelo actual),2012,2,2582
86,PGO,T-Rex 125   (modelo actual),2012,2,4541
86,PGO,T-Rex 50   (modelo actual),2012,2,4129
86,PGO,Big Max 50   (modelo actual),2013,2,7057
86,PGO,Big Max 90   (modelo actual),2013,2,3642
86,PGO,Comet 49   (modelo actual),2013,2,7342
86,PGO,G-Max 125   (modelo actual),2013,2,8943
86,PGO,G-Max 50   (modelo actual),2013,2,4071
86,PGO,Hot 50   (modelo actual),2013,2,10946
86,PGO,Hot 50-12   (modelo actual),2013,2,4896
86,PGO,Ligero 125   (modelo actual),2013,2,10988
86,PGO,Ligero 50   (modelo actual),2013,2,2768
86,PGO,PMS 110   (modelo actual),2013,2,1537
86,PGO,PMS 50   (modelo actual),2013,2,5618
86,PGO,PMX 50   (modelo actual),2013,2,1753
86,PGO,Rodoshow 49   (modelo actual),2013,2,5850
86,PGO,T- R3   (modelo actual),2013,2,6193
86,PGO,Tornado 50-10   (modelo actual),2013,2,10312
86,PGO,T-Rex 110   (modelo actual),2013,2,2937
86,PGO,T-Rex 125   (modelo actual),2013,2,3416
86,PGO,T-Rex 50   (modelo actual),2013,2,6828
86,PGO,Big Max 50   (modelo actual),2014,2,4078
86,PGO,Big Max 90   (modelo actual),2014,2,10961
86,PGO,Comet 49   (modelo actual),2014,2,5240
86,PGO,G-Max 125   (modelo actual),2014,2,6660
86,PGO,G-Max 50   (modelo actual),2014,2,1955
86,PGO,Hot 50   (modelo actual),2014,2,9410
86,PGO,Hot 50-12   (modelo actual),2014,2,9990
86,PGO,Ligero 125   (modelo actual),2014,2,7051
86,PGO,Ligero 50   (modelo actual),2014,2,9138
86,PGO,PMS 110   (modelo actual),2014,2,10310
86,PGO,PMS 50   (modelo actual),2014,2,2544
86,PGO,PMX 50   (modelo actual),2014,2,8988
86,PGO,Rodoshow 49   (modelo actual),2014,2,1964
86,PGO,T- R3   (modelo actual),2014,2,5368
86,PGO,Tornado 50-10   (modelo actual),2014,2,2196
86,PGO,T-Rex 110   (modelo actual),2014,2,5372
86,PGO,T-Rex 125   (modelo actual),2014,2,10842
86,PGO,T-Rex 50   (modelo actual),2014,2,5755
86,PGO,Big Max 50   (modelo actual),2015,2,10666
86,PGO,Big Max 90   (modelo actual),2015,2,7536
86,PGO,Comet 49   (modelo actual),2015,2,3452
86,PGO,G-Max 125   (modelo actual),2015,2,4868
86,PGO,G-Max 50   (modelo actual),2015,2,4281
86,PGO,Hot 50   (modelo actual),2015,2,4805
86,PGO,Hot 50-12   (modelo actual),2015,2,3350
86,PGO,Ligero 125   (modelo actual),2015,2,8223
86,PGO,Ligero 50   (modelo actual),2015,2,8576
86,PGO,PMS 110   (modelo actual),2015,2,5005
86,PGO,PMS 50   (modelo actual),2015,2,3967
86,PGO,PMX 50   (modelo actual),2015,2,6012
86,PGO,Rodoshow 49   (modelo actual),2015,2,8396
86,PGO,T- R3   (modelo actual),2015,2,9102
86,PGO,Tornado 50-10   (modelo actual),2015,2,6205
86,PGO,T-Rex 110   (modelo actual),2015,2,3679
86,PGO,T-Rex 125   (modelo actual),2015,2,5713
86,PGO,T-Rex 50   (modelo actual),2015,2,8849
86,PGO,Big Max 50   (modelo actual),2016,2,4156
86,PGO,Big Max 90   (modelo actual),2016,2,3432
86,PGO,Comet 49   (modelo actual),2016,2,6002
86,PGO,G-Max 125   (modelo actual),2016,2,8367
86,PGO,G-Max 50   (modelo actual),2016,2,8625
86,PGO,Hot 50   (modelo actual),2016,2,4000
86,PGO,Hot 50-12   (modelo actual),2016,2,2922
86,PGO,Ligero 125   (modelo actual),2016,2,4377
86,PGO,Ligero 50   (modelo actual),2016,2,4653
86,PGO,PMS 110   (modelo actual),2016,2,5024
86,PGO,PMS 50   (modelo actual),2016,2,2323
86,PGO,PMX 50   (modelo actual),2016,2,4165
86,PGO,Rodoshow 49   (modelo actual),2016,2,8288
86,PGO,T- R3   (modelo actual),2016,2,3127
86,PGO,Tornado 50-10   (modelo actual),2016,2,4127
86,PGO,T-Rex 110   (modelo actual),2016,2,8419
86,PGO,T-Rex 125   (modelo actual),2016,2,2720
86,PGO,T-Rex 50   (modelo actual),2016,2,9810
86,PGO,Big Max 50   (modelo actual),2017,2,6478
86,PGO,Big Max 90   (modelo actual),2017,2,4523
86,PGO,Comet 49   (modelo actual),2017,2,6254
86,PGO,G-Max 125   (modelo actual),2017,2,2629
86,PGO,G-Max 50   (modelo actual),2017,2,6921
86,PGO,Hot 50   (modelo actual),2017,2,5058
86,PGO,Hot 50-12   (modelo actual),2017,2,2895
86,PGO,Ligero 125   (modelo actual),2017,2,4918
86,PGO,Ligero 50   (modelo actual),2017,2,2120
86,PGO,PMS 110   (modelo actual),2017,2,1729
86,PGO,PMS 50   (modelo actual),2017,2,5331
86,PGO,PMX 50   (modelo actual),2017,2,2832
86,PGO,Rodoshow 49   (modelo actual),2017,2,10594
86,PGO,T- R3   (modelo actual),2017,2,6248
86,PGO,Tornado 50-10   (modelo actual),2017,2,8378
86,PGO,T-Rex 110   (modelo actual),2017,2,3439
86,PGO,T-Rex 125   (modelo actual),2017,2,9750
86,PGO,T-Rex 50   (modelo actual),2017,2,7333
86,PGO,Big Max 50   (modelo actual),2018,2,8851
86,PGO,Big Max 90   (modelo actual),2018,2,5980
86,PGO,Comet 49   (modelo actual),2018,2,4321
86,PGO,G-Max 125   (modelo actual),2018,2,2644
86,PGO,G-Max 50   (modelo actual),2018,2,4106
86,PGO,Hot 50   (modelo actual),2018,2,9154
86,PGO,Hot 50-12   (modelo actual),2018,2,10802
86,PGO,Ligero 125   (modelo actual),2018,2,2620
86,PGO,Ligero 50   (modelo actual),2018,2,5958
86,PGO,PMS 110   (modelo actual),2018,2,9967
86,PGO,PMS 50   (modelo actual),2018,2,6757
86,PGO,PMX 50   (modelo actual),2018,2,7086
86,PGO,Rodoshow 49   (modelo actual),2018,2,2387
86,PGO,T- R3   (modelo actual),2018,2,5438
86,PGO,Tornado 50-10   (modelo actual),2018,2,7161
86,PGO,T-Rex 110   (modelo actual),2018,2,5129
86,PGO,T-Rex 125   (modelo actual),2018,2,5620
86,PGO,T-Rex 50   (modelo actual),2018,2,8114
